Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
54.0,No,Travel_Rarely,813,Research & Development,23.8,5,Life Sciences,1,1656,4.0,Female,50,2,3,Research Director,1.0,DIVORCED,16586.25,18683.85,5,Y,No,10.5,3,3,80,3,19.0,3,3.0,14.014101355760964,11,1.5,11
21.6,No,Travel_Rarely,1141,Sales,2.8,3,Medical,1,1657,,Female,31,3,1,Sales Representative,3.0,Single,3478.75,11263.35,1,Y,No,13.3,3,1,80,0,2.0,3,3.0,3.095953677372208,2,3.0,2
36.72,No,Travel_Rarely,1130,Research and Dev,4.2,3,Life Sciences,1,1658,4.0,Female,66,3,2,Research Scientist,2.0,Divorced,6791.25,16432.2,1,Y,No,8.4,3,3,80,1,11.0,2,3.0,11.340328969765771,8,10.5,9
38.88,No,Travel_Rarely,311,ResDev,9.8,3,Life Sciences,1,1659,,Male,77,3,1,Laboratory Technician,2.0,Single,"2.013,00",9307.5,2,Y,No,7.7,3,3,80,0,15.0,4,3.0,4.186529467660319,3,1.5,3
52.92,No,Travel_Rarely,465,Research & Development,8.4,1,Life Sciences,1,1661,3.0,Female,41,2,4,Healthcare Representative,3.0,Married,17457.5,9904.2,2,Y,Yes,13.3,3,2,80,1,30.0,3,3.0,16.000972983401486,11,3.0,12
38.88,No,Non-Travel,894,Research & Development,1.4,4,Medical,1,1662,4.0,Female,33,2,2,Manufacturing Director,3.0,Married,5467.5,13099.35,0,Y,No,10.5,3,3,80,0,4.0,6,3.0,2.648468550999428,2,1.5,2
38.88,No,Travel_Rarely,1040,ResDev,4.2,2,Life Sciences,1,1664,4.0,Male,79,4,2,Healthcare Representative,1.0,DIVORCED,10263.0,22361.8,6,Y,No,14.0,4,1,80,1,13.0,3,3.0,5.216983711232524,4,0.0,4
58.32,No,Travel_Rarely,584,Research & Development,30.8,5,Medical,1,1665,2.0,Female,91,3,4,Manager,3.0,Married,21782.5,15882.25,3,Y,No,17.5,4,3,80,1,36.0,6,3.0,10.289058548736946,8,6.0,7
46.44,No,Travel_Rarely,1291,R&D,21.0,2,Life Sciences,1,1666,3.0,Male,65,2,4,Research Director,3.0,Married,26404.5,2996.25,1,Y,No,16.8,4,1,80,1,14.0,3,3.0,13.738798932886487,10,9.0,11
37.8,Yes,Travel_Frequently,880,Sales,16.8,4,Other,1,1667,4.0,Male,36,3,2,Sales Executive,4.0,Single,5726.25,8851.9,3,Y,Yes,16.8,4,1,80,0,13.0,2,4.0,10.78294491025201,9,9.0,7
41.04,No,Travel_Frequently,1189,Research and Dev,1.4,3,Life Sciences,1,1668,4.0,Male,90,3,2,Research Scientist,4.0,Married,5918.75,8386.95,7,Y,No,10.5,3,4,80,2,19.0,4,4.0,12.72811028338833,11,3.0,9
31.32,No,Travel_Rarely,991,Sales,7.0,3,Medical,1,1669,1.0,Male,43,2,2,Sales Executive,2.0,Divorced,5233.75,2852.6,1,Y,Yes,9.1,3,2,80,1,10.0,3,2.0,10.043657487004282,0,0.0,9
35.64,No,Travel_Rarely,392,Sales,2.8,4,Medical,1,1670,4.0,Male,93,3,2,Sales Executive,4.0,Divorced,6881.25,3332.85,1,Y,No,9.8,3,3,80,2,6.0,5,3.0,6.273345802885657,2,0.0,4
34.56,No,Travel_Rarely,977,R&D Lab,2.8,3,Medical,1,1671,4.0,Male,45,3,2,Research Scientist,2.0,Divorced,6837.5,21690.3,0,Y,No,9.1,3,3,80,2,10.0,4,2.0,9.06161513645733,5,1.5,6
33.48,No,Travel_Rarely,1112,Sales,7.0,4,Life Sciences,1,1673,1.0,Female,67,3,2,Sales Executive,4.0,Married,6845.0,19200.65,1,Y,No,7.7,3,1,80,2,10.0,2,3.0,10.354730908714927,0,0.0,2
52.92,No,Travel_Rarely,464,Research & Development,22.4,3,Medical,1,1674,,Female,74,3,1,Laboratory Technician,1.0,Divorced,3233.75,21199.85,4,Y,Yes,11.2,3,2,80,1,17.0,2,2.0,1.0154263570132265,2,3.0,2
41.04,No,Travel_Frequently,148,Research & Development,2.8,3,Medical,1,1675,,Female,42,2,1,Laboratory Technician,2.0,SINGLE,3050.0,20252.1,1,Y,No,15.4,4,2,80,0,4.0,3,3.0,3.8908744181285817,3,4.5,3
50.76,No,Travel_Rarely,1225,Sales,2.8,4,Life Sciences,1,1676,2.0,Female,47,4,4,Manager,2.0,Divorced,19965.0,17923.1,6,Y,No,9.8,3,3,80,3,29.0,2,3.0,2.488290344824677,2,1.5,2
52.92,No,Travel_Rarely,809,Research & Development,1.4,3,Life Sciences,1,1677,3.0,Male,36,3,4,Manager,3.0,Single,19223.75,19026.4,4,Y,No,9.8,3,1,80,0,23.0,2,3.0,8.150861256341448,7,0.0,0
44.28,No,Travel_Rarely,1206,Sale Dept,32.2,2,Life Sciences,1,1678,4.0,Male,80,3,3,Sales Executive,3.0,Single,8852.5,9852.35,3,Y,Yes,11.2,3,4,80,0,21.0,2,3.0,2.1434587143361616,0,0.0,2
21.6,No,Travel_Rarely,727,Sales,12.6,1,Life Sciences,1,1680,,Male,54,3,1,Sales Representative,1.0,Single,3410.0,17919.7,1,Y,No,7.7,3,1,80,0,2.0,3,3.0,1.9421889425212724,2,0.0,2
35.64,No,Non-Travel,530,Sales,22.4,3,Life Sciences,1,1681,3.0,Female,36,3,2,Sales Executive,4.0,Divorced,6710.0,13710.5,1,Y,Yes,17.5,4,3,80,1,7.0,2,3.0,6.255139505266036,5,1.5,2
38.88,No,Travel_Rarely,1351,Research & Development,36.4,4,Life Sciences,1,1682,1.0,Male,80,3,2,Healthcare Representative,3.0,Married,6683.75,6306.15,6,Y,No,9.8,3,2,80,2,10.0,2,2.0,3.4989063591320138,2,0.0,2
47.52,No,Travel_Rarely,528,HR,1.4,3,Life Sciences,1,1683,,M,44,3,1,Human Resources,4.0,Divorced,3993.75,3541.95,4,Y,Yes,12.6,3,1,80,3,8.0,2,3.0,1.9697397388468456,2,3.0,2
24.84,Yes,Travel_Rarely,1320,Research & Development,11.2,1,Medical,1,1684,,Male,93,2,1,Laboratory Technician,3.0,Single,4986.25,17498.1,1,Y,Yes,7.7,3,1,80,0,5.0,2,3.0,4.474152555950149,4,1.5,2
117.77,No,Travel_Rarely,1495,Research & Development,5.6,2,Medical,1,1687,,Female,87,3,1,Laboratory Technician,3.0,Married,4132.5,22249.6,7,Y,No,13.3,3,4,80,1,7.0,5,2.0,0.0,0,0.0,0
57.24,No,Travel_Rarely,1395,Research & Development,33.6,4,Medical,1,1689,2.0,Male,48,4,3,Healthcare Representative,4.0,Married,8756.25,2939.3,3,Y,No,10.5,3,3,80,0,11.0,2,3.0,4.018055087665064,3,1.5,2
51.84,Yes,Travel_Frequently,708,Sale,9.8,2,Medical,1,1691,,Female,95,3,1,Sales Representative,3.0,Married,3318.75,9979.0,2,Y,Yes,7.7,3,3,80,2,19.0,3,3.0,9.12093335075677,7,10.5,7
34.56,Yes,Travel_Rarely,1259,Research & Development,2.8,4,Life Sciences,1,1692,,Male,95,3,1,Laboratory Technician,2.0,Single,1741.25,21124.2,1,Y,No,8.4,3,1,80,0,1.0,2,3.0,0.5152380552400104,0,0.0,0
28.08,No,Non-Travel,786,Research & Development,9.8,3,Medical,1,1693,,Male,76,3,1,Laboratory Technician,4.0,Single,3212.5,10136.25,1,Y,No,14.0,4,3,80,0,7.0,5,3.0,7.3628834115815165,7,7.5,7
59.4,No,Travel_Rarely,1441,Research & Development,30.8,3,Technical Degree,1,1694,,Male,94,2,1,Research Scientist,2.0,Divorced,5305.5,20176.45,5,Y,No,8.4,3,4,80,1,8.0,1,3.0,3.770521557087713,2,1.5,2
36.72,No,Travel_Rarely,1157,Research & Development,7.0,2,Medical,1,1696,2.0,Male,57,2,2,Laboratory Technician,4.0,Married,4982.5,10125.2,1,Y,No,9.8,3,3,80,1,15.0,3,4.0,14.171783567414424,10,6.0,13
64.8,No,Travel_Rarely,370,Research & Development,1.4,4,Medical,1,1697,3.0,Male,92,1,3,Healthcare Representative,4.0,Divorced,13603.75,17396.95,3,Y,No,14.0,4,3,80,1,19.0,2,4.0,1.6282181711725947,0,0.0,0
35.64,No,Travel_Rarely,267,Research & Development,29.4,3,Medical,1,1698,,Male,79,4,1,Laboratory Technician,2.0,Married,2535.0,11591.45,1,Y,No,12.6,3,4,80,3,14.0,6,3.0,14.571993959601082,11,3.0,13
39.96,No,Travel_Frequently,1278,Sales,1.4,4,Medical,1,1700,3.0,Male,31,1,2,Sales Executive,4.0,Divorced,11906.25,6525.45,1,Y,No,9.8,3,3,80,2,6.0,2,2.0,4.992200281668451,3,1.5,3
36.72,No,Travel_Rarely,678,Research & Development,26.6,3,Life Sciences,1,1701,,Female,35,2,1,Research Scientist,4.0,MARRIED,3661.25,17287.3,1,Y,No,8.4,3,2,80,0,10.0,3,3.0,9.718699859173151,9,12.0,7
24.84,Yes,Travel_Rarely,427,Sales,9.8,3,Life Sciences,1,1702,,Male,99,3,1,Sales Representative,4.0,Divorced,2843.75,21337.55,1,Y,Yes,14.7,4,2,80,1,3.0,2,3.0,2.699208159292862,2,0.0,2
47.52,No,Travel_Rarely,921,Research & Development,2.8,3,Life Sciences,1,1703,3.0,Female,96,4,3,Healthcare Representative,4.0,Married,"7.879,00",12588.5,1,Y,Yes,13.3,3,2,80,1,9.0,2,3.0,8.819744329708751,7,9.0,7
37.8,No,Travel_Frequently,146,R&D Lab,2.8,4,Medical,1,1704,,Male,79,2,1,Research Scientist,4.0,Single,6162.5,11874.5,0,Y,Yes,9.8,3,3,80,0,6.0,2,4.0,4.950353644979172,4,1.5,4
46.44,No,Travel_Rarely,1179,Saless,2.8,3,Medical,1,1706,4.0,Male,73,3,2,Sales Executive,4.0,Married,11770.5,5158.65,1,Y,Yes,11.9,3,1,80,1,10.0,3,3.0,9.25206090097229,9,12.0,8
25.92,No,Travel_Rarely,581,Research & Development,12.6,3,Medical,1,1707,,Male,62,4,1,Research Scientist,3.0,Married,5501.25,14973.6,1,Y,No,11.2,3,4,80,1,5.0,1,3.0,5.441052391120439,3,0.0,4
44.28,No,Travel_Rarely,918,Sales,8.4,3,Marketing,1,1708,4.0,Male,35,3,3,Sales Executive,3.0,Single,11551.25,13488.65,1,Y,No,8.4,3,2,80,0,10.0,3,3.0,9.38461222711696,8,12.0,7
31.32,No,Travel_Rarely,1082,Research & Development,12.6,4,Medical,1,1709,,Female,43,3,1,Laboratory Technician,3.0,Married,3717.5,21600.2,9,Y,No,11.9,3,3,80,1,9.0,2,3.0,4.869829754639119,3,1.5,2
38.88,No,Travel_Rarely,530,Sales,2.8,4,Life Sciences,1,1710,3.0,Female,51,3,2,Sales Representative,4.0,Single,5627.5,6323.15,3,Y,No,10.5,3,3,80,0,17.0,2,2.0,12.61511556105956,7,9.0,7
48.6,No,Non-Travel,1238,Research & Development,1.4,1,Life Sciences,1,1712,3.0,Male,74,2,3,Healthcare Representative,3.0,Married,13435.0,2885.75,3,Y,No,16.1,4,4,80,1,25.0,3,2.0,22.71977245086003,15,21.0,4
25.92,Yes,Travel_Rarely,240,Human Resources,30.8,1,Human Resources,1,1714,,Male,58,1,1,Human Resources,3.0,Married,1943.75,9847.25,1,Y,No,7.7,3,3,80,1,1.0,2,3.0,1.4686290447819697,0,0.0,0
50.76,Yes,Travel_Frequently,1093,Sales,12.6,3,Life Sciences,1,1716,3.0,Male,82,1,4,Sales Executive,3.0,Married,16170.0,20539.4,7,Y,No,7.7,3,3,80,0,25.0,3,1.0,23.760665080666083,5,21.0,10
28.08,No,Travel_Rarely,390,Research & Development,23.8,4,Medical,1,1718,,Male,62,1,1,Laboratory Technician,3.0,Married,2881.25,5284.45,1,Y,No,10.5,3,3,80,3,3.0,3,4.0,2.3628156268103107,2,0.0,2
48.6,No,Travel_Rarely,1005,Research & Development,39.2,2,Technical Degree,1,1719,4.0,Female,48,2,4,Research Director,,Single,20880.0,14551.15,1,Y,No,7.7,3,3,80,0,21.0,2,,21.31303821275391,6,12.0,6
34.56,No,Travel_Frequently,585,Research & Development,14.0,3,Life Sciences,1,1720,,Male,56,3,1,Research Scientist,3.0,Married,4291.25,14756.0,6,Y, NO ,9.1,3,1,80,1,10.0,3,2.0,4.6336231851550025,2,1.5,3
33.48,No,Travel_Rarely,741,Research & Development,2.8,4,Life Sciences,1,1721,,Male,69,3,1,Laboratory Technician,3.0,Married,4346.25,15387.55,1,Y,No,9.8,3,4,80,1,6.0,2,4.0,4.6491640449879625,2,0.0,3
44.28,No,Non-Travel,552,Human Resources,5.6,3,Human Resources,1,1722,3.0,Male,60,1,2,Human Resources,2.0,Married,8037.5,17674.9,6,Y,No,13.3,3,2,80,1,10.0,4,3.0,3.245318110711357,2,1.5,2
43.2,No,Travel_Rarely,369,Research & Development,11.2,2,Life Sciences,1,1724,2.0,Female,92,3,2,Manufacturing Director,1.0,Married,8145.0,4284.85,2,Y,Yes,11.2,3,2,80,1,18.0,3,3.0,0.4860486171431525,0,0.0,0
25.92,No,Travel_Rarely,506,Research & Development,40.6,1,Medical,1,1725,,Male,91,3,1,Laboratory Technician,1.0,Divorced,4883.75,3078.7,1,Y,No,9.1,3,2,80,3,6.0,2,4.0,6.235301300387523,2,1.5,2
49.68,No,Travel_Rarely,717,Research & Development,18.2,4,Life Sciences,1,1727,3.0,Male,34,3,2,Healthcare Representative,2.0,Single,6952.5,8242.45,6,Y,No,9.8,3,4,80,0,19.0,3,3.0,10.365056678254868,7,0.0,9
37.8,No,Travel_Rarely,1370,Research & Development,37.8,4,Life Sciences,1,1728,4.0,Male,49,3,2,Manufacturing Director,3.0,Married,8603.75,4378.35,2,Y,No,11.2,3,2,80,1,17.0,3,3.0,6.783733869150491,7,0.0,7
32.4,No,Travel_Rarely,793,Research & Development,22.4,1,Life Sciences,1,1729,,Male,33,3,1,Research Scientist,4.0,MARRIED,3577.5,3239.35,1,Y,No,8.4,3,2,80,1,10.0,2,2.0,10.663539051006833,0,0.0,8
50.76,No,Non-Travel,543,Sales,2.8,4,Marketing,1,1731,3.0,Male,87,3,2,Sales Executive,2.0,Married,6222.5,3005.6,7,Y,No,7.7,3,4,80,1,4.0,3,1.0,0.3635876939692465,0,0.0,0
49.68,No,Travel_Rarely,1277,Sales,2.8,3,Life Sciences,1,1732,3.0,Male,74,3,3,Sales Executive,4.0,Divorced,12960.0,4756.6,4,Y,Yes,8.4,3,2,80,1,13.0,5,2.0,10.672703095305836,6,0.0,3
38.88,Yes,Travel_Rarely,1456,Sale,18.2,5,Marketing,1,1733,2.0,Male,96,2,2,Sales Executive,1.0,Divorced,7667.5,7359.3,5,Y,Yes,9.1,3,2,80,3,16.0,3,3.0,1.0280062852574336,2,3.0,2
34.56,Yes,Travel_Rarely,964,Sales,1.4,2,Life Sciences,1,1734,1.0,Male,34,1,2,Sales Executive,2.0,Single,8418.75,10324.95,6,Y,No,10.5,3,2,80,0,10.0,2,3.0,1.3498570702097548,0,0.0,0
24.84,No,Travel_Rarely,160,Research & Development,5.6,1,Medical,1,1735,,Female,51,3,1,Laboratory Technician,2.0,Single,4118.75,10932.7,1,Y,No,9.1,3,3,80,0,3.0,3,1.0,2.7968988806890835,2,1.5,2
33.48,No,Travel_Frequently,163,Research & Development,33.6,1,Technical Degree,1,1736,4.0,Female,30,3,2,Manufacturing Director,4.0,Single,6547.5,5669.5,2,Y,No,14.0,4,4,80,0,9.0,3,2.0,4.418846421806191,4,1.5,4
42.12,No,Non-Travel,792,Research & Development,1.4,3,Life Sciences,1,1737,4.0,Male,77,5,2,Laboratory Technician,4.0,Married,8090.0,7640.65,1,Y,Yes,10.5,3,4,80,1,9.0,2,3.0,8.883664045740002,8,7.5,8
34.56,No,Travel_Rarely,371,Sales,26.6,3,Life Sciences,1,1739,4.0,Male,80,1,3,Sales Executive,3.0,Married,12012.5,3264.0,3,Y,no,9.1,3,3,80,1,10.0,2,1.0,3.4767610286877857,3,0.0,2
43.2,No,Travel_Rarely,611,Sales,9.8,4,Medical,1,1740,2.0,Male,88,3,5,Manager,2.0,Single,24791.25,3696.65,1,Y,No,9.8,3,2,80,0,21.0,3,2.0,21.19348264942727,8,18.0,8
48.6,No,Travel_Rarely,176,Human Resources,5.6,3,Life Sciences,1,1744,3.0,Female,56,1,3,Human Resources,3.0,Married,12195.0,5605.75,4,Y,No,14.7,4,3,80,2,9.0,2,4.0,5.683828665735073,0,0.0,3
32.4,No,Travel_Frequently,1312,Research & Development,2.8,4,Technical Degree,1,1745,,Female,78,2,1,Research Scientist,1.0,Single,6210.0,22462.95,0,Y,No,11.2,3,4,80,0,10.0,2,3.0,8.50327188697166,7,0.0,7
25.92,No,Travel_Frequently,897,Human Resources,14.0,3,Medical,1,1746,,Male,59,3,1,Human Resources,4.0,Married,2681.25,1782.45,0,Y,No,9.8,3,4,80,1,3.0,2,3.0,2.289699619587002,2,3.0,1
32.4,Yes,Travel_Frequently,600,Human Resources,11.2,3,Human Resources,1,1747,,Female,66,2,1,Human Resources,4.0,Divorced,2725.0,8272.2,6,Y,No,7.7,3,3,80,1,6.0,0,2.0,3.2336323155521205,2,1.5,2
33.48,No,Travel_Rarely,1003,Sales,7.0,3,Technical Degree,1,1749,1.0,Male,51,3,2,Sales Executive,3.0,Married,10432.5,17801.55,1,Y,No,13.3,3,3,80,1,6.0,3,3.0,5.516477366614306,2,0.0,2
29.16,No,Travel_Rarely,1054,ResDev,11.2,3,Medical,1,1751,,Female,67,3,1,Research Scientist,4.0,Single,4306.25,5229.2,1,Y,No,7.7,3,3,80,0,6.0,5,2.0,6.208118183463798,2,1.5,4
31.32,Yes,Travel_Rarely,428,Sales,12.6,3,Marketing,1,1752,,Female,52,1,1,Sales Representative,2.0,Single,3450.0,12435.5,1,Y,No,9.1,3,3,80,0,2.0,3,3.0,2.53809166066516,2,3.0,2
31.32,No,Travel_Frequently,461,Research & Development,1.4,3,Life Sciences,1,1753,4.0,Male,70,4,2,Healthcare Representative,3.0,Single,7867.5,19601.0,8,Y,Yes,8.4,3,4,80,0,10.0,5,4.0,2.938826548679448,2,0.0,2
32.4,No,Travel_Rarely,979,Sale,21.0,2,Marketing,1,1754,3.0,Male,94,2,3,Sales Executive,1.0,Divorced,8925.0,2624.8,2,Y,No,7.7,3,1,80,1,12.0,2,3.0,6.782421701072624,7,1.5,7
36.72,No,Travel_Rarely,181,Research & Development,2.8,4,Medical,1,1755,,Male,97,4,1,Research Scientist,4.0,Married,3665.0,4748.1,0,Y,Yes,9.8,3,1,80,3,6.0,3,3.0,5.408058718028666,0,1.5,2
35.64,No,Non-Travel,1283,Sales,2.8,3,Marketing,1,1756,5.0,Female,62,3,2,Sales Executive,2.0,Single,6433.75,9092.45,8,Y,No,10.5,3,4,80,0,13.0,2,2.0,10.34597573922079,7,1.5,7
52.92,No,Travel_Rarely,1313,Sales,15.4,4,Marketing,1,1757,4.0,Female,80,3,2,Sales Executive,4.0,Single,5633.75,6962.35,3,Y,No,8.4,3,3,80,0,8.0,1,4.0,4.128587834133213,1,0.0,4
35.64,Yes,Travel_Rarely,211,Sales,22.4,3,Life Sciences,1,1578,1.0,Female,74,3,3,Sales Executive,1.0,Single,10705.0,8578.2,2,Y,Yes,14.0,4,3,80,0,11.0,2,2.0,0.0,0,0.0,0
41.04,No,Travel_Frequently,594,Research & Development,2.8,2,Medical,1,1760,,Female,75,2,1,Laboratory Technician,2.0,Married,3085.0,13568.55,4,Y,No,9.8,3,2,80,1,9.0,4,2.0,5.805201696570604,1,0.0,5
33.48,Yes,Travel_Rarely,1079,Sales,22.4,4,Marketing,1,1761,1.0,Male,70,3,3,Sales Executive,3.0,Married,10201.25,16151.7,2,Y,No,9.1,3,1,80,3,10.0,2,3.0,1.2769166658907731,0,0.0,0
31.32,No,Travel_Rarely,590,Research & Development,5.6,3,Technical Degree,1,1762,,Female,91,2,1,Research Scientist,1.0,Divorced,2636.25,8505.95,1,Y,No,9.1,3,3,80,1,1.0,2,3.0,1.5457757121569986,0,0.0,0
32.4,No,Travel_Rarely,305,Research and Dev,22.4,3,Life Sciences,1,1763,3.0,Male,58,4,2,Healthcare Representative,3.0,Married,6617.5,7758.8,3,Y,No,11.2,3,3,80,1,10.0,3,3.0,7.266507039575569,0,1.5,7
34.56,No,Non-Travel,953,Research & Development,7.0,4,Technical Degree,1,1764,,Male,65,3,1,Research Scientist,2.0,Single,3397.5,15022.9,2,Y,No,9.8,3,2,80,0,12.0,3,3.0,7.505951655913373,7,0.0,7
41.04,No,Travel_Rarely,833,Research & Development,25.2,3,Medical,1,1766,2.0,Male,60,1,2,Healthcare Representative,4.0,Married,7263.75,20858.15,3,Y,Yes,11.2,3,3,80,1,15.0,2,3.0,1.160526166666082,0,1.5,0
46.44,Yes,Travel_Frequently,807,Research & Development,23.8,3,Technical Degree,1,1767,,Male,38,2,1,Research Scientist,3.0,Married,3046.25,13248.95,9,Y,Yes,11.2,3,4,80,1,6.0,4,3.0,1.2472978741605492,0,0.0,0
45.36,No,Travel_Rarely,855,Research & Development,16.8,3,Medical,1,1768,,Male,57,3,1,Laboratory Technician,2.0,Divorced,3457.5,7609.2,8,Y,No,15.4,4,2,80,3,7.0,6,2.0,4.941671395083865,3,0.0,4
59.4,No,Travel_Rarely,478,Research and Dev,2.8,3,Medical,1,1770,3.0,Male,60,2,5,Research Director,1.0,MARRIED,23797.5,16834.25,8,Y,No,8.4,3,2,80,3,34.0,2,3.0,1.232522730507591,0,0.0,0
35.64,No,Non-Travel,775,Research & Development,5.6,3,Technical Degree,1,1771,4.0,Male,90,3,2,Research Scientist,2.0,Divorced,3818.75,5264.9,5,Y,No,10.5,3,4,80,2,11.0,2,2.0,9.083326414281755,8,1.5,7
44.28,No,Travel_Rarely,548,Research & Development,12.6,4,Life Sciences,1,1772,,Male,94,3,1,Laboratory Technician,1.0,Divorced,2861.25,17442.0,1,Y,No,14.0,4,2,80,2,5.0,2,3.0,5.162588398264532,3,0.0,4
36.72,No,Non-Travel,1375,Sales,14.0,3,Life Sciences,1,1774,4.0,Male,87,3,2,Sales Executive,3.0,Divorced,5001.25,10466.05,1,Y,Yes,9.8,3,3,80,1,15.0,3,3.0,14.91663798345658,14,0.0,7
57.24,No,Non-Travel,661,Research & Development,1.4,4,Medical,1,1775,1.0,Female,60,2,4,Manufacturing Director,,Married,19447.5,18961.8,4,Y,Yes,14.0,4,4,80,3,27.0,2,,3.404464600235649,2,0.0,2
46.44,No,Travel_Rarely,244,Human Resources,2.8,3,Life Sciences,1,1778,,Male,97,3,1,Human Resources,4.0,Single,4423.75,4278.05,0,Y,No,9.1,3,2,80,0,10.0,5,3.0,8.644773725082525,7,1.5,8
36.72,No,Travel_Rarely,511,Sale Dept,4.2,2,Life Sciences,1,1779,4.0,Female,32,1,2,Sales Executive,4.0,Single,7536.25,21550.05,5,Y,No,8.4,3,1,80,0,6.0,3,3.0,1.9908254895479467,2,3.0,2
22.68,Yes,Travel_Rarely,337,Sales,9.8,1,Marketing,1,1780,,Male,31,3,1,Sales Representative,2.0,Single,3348.75,3881.95,1,Y,No,9.1,3,2,80,0,1.0,3,3.0,1.655891950103788,0,1.5,0
41.04,No,Travel_Rarely,1153,Research & Development,8.4,2,Other,1,1782,,Female,40,2,1,Laboratory Technician,3.0,Married,4627.5,13919.6,1,Y,No,7.7,3,2,80,1,5.0,3,3.0,4.525639088539437,4,0.0,4
23.76,Yes,Travel_Rarely,1294,Research & Development,11.2,1,Medical,1,1783,,Female,79,3,1,Laboratory Technician,1.0,Married,2997.5,13599.15,1,Y,Yes,11.9,3,3,80,0,1.0,6,3.0,0.0,0,0.0,0
33.48,No,Travel_Rarely,196,Sales,40.6,4,Marketing,1,1784,1.0,Female,91,2,2,Sales Executive,4.0,Married,6835.0,11391.7,1,Y,No,9.8,3,1,80,2,13.0,3,3.0,12.183228583148988,7,7.5,7
55.08,No,Travel_Rarely,942,Research & Development,4.2,3,Technical Degree,1,1786,1.0,Female,53,3,3,Manager,,MARRIED,16395.0,19536.4,2,Y,No,7.7,3,4,80,0,15.0,2,,1.8715227548232505,2,3.0,2
39.96,No,Travel_Rarely,589,Sales,12.6,2,Marketing,1,1787,2.0,Male,46,2,2,Sales Executive,2.0,Married,5236.25,7480.0,1,Y,No,9.8,3,1,80,2,5.0,2,3.0,5.50543112018592,2,0.0,3
49.68,No,Travel_Rarely,734,Research & Development,2.8,4,Medical,1,1789,3.0,Male,46,3,5,Research Director,4.0,Divorced,24160.0,12085.3,7,Y,Yes,11.9,3,3,80,1,24.0,3,3.0,1.934742460051503,1,3.0,2
38.88,No,Travel_Rarely,1383,Research & Development,14.0,3,Life Sciences,1,1790,4.0,Male,90,3,3,Healthcare Representative,1.0,Married,10401.25,22056.65,7,Y,Yes,9.1,3,4,80,1,15.0,1,3.0,11.697830464218343,8,7.5,7
47.52,Yes,Travel_Frequently,429,Research & Development,1.4,2,Medical,1,1792,,Male,99,3,1,Research Scientist,2.0,Divorced,2927.5,9428.2,1,Y,Yes,8.4,3,3,80,3,6.0,2,2.0,4.962091302090894,3,3.0,3
39.96,No,Travel_Rarely,1239,Human Resources,11.2,2,Other,1,1794,3.0,Male,89,3,2,Human Resources,2.0,Divorced,5088.75,10907.2,2,Y,No,9.1,3,3,80,0,19.0,4,2.0,10.546534293306603,0,6.0,7
37.8,Yes,Travel_Rarely,303,Sales,37.8,3,Life Sciences,1,1797,3.0,Male,84,3,2,Sales Executive,4.0,Single,7266.25,11468.2,1,Y,Yes,12.6,3,4,80,0,10.0,2,3.0,10.287684813596188,7,10.5,7
35.64,No,Travel_Rarely,867,Research & Development,11.2,4,Life Sciences,1,1798,,Male,90,4,1,Research Scientist,1.0,Married,3928.75,5164.6,6,Y,No,13.3,3,2,80,1,14.0,1,3.0,8.783048871725983,8,10.5,6
30.24,No,Travel_Rarely,1181,Research & Development,1.4,3,Life Sciences,1,1799,,Male,82,3,1,Research Scientist,4.0,Married,2555.0,4701.35,1,Y,No,7.7,3,3,80,1,5.0,6,4.0,5.092883746043386,3,0.0,3
42.12,No,Travel_Rarely,1253,Research & Development,14.0,1,Medical,1,1800,3.0,Male,65,3,3,Research Director,3.0,Single,16830.0,6726.9,7,Y,No,14.7,4,3,80,0,9.0,3,3.0,4.117881066200702,3,3.0,2
49.68,No,Non-Travel,849,Sales,36.4,2,Life Sciences,1,1801,2.0,Male,98,2,2,Sales Executive,2.0,Single,9988.75,21391.1,8,Y,No,10.5,3,3,80,0,6.0,3,3.0,1.9908750173997405,2,3.0,2
43.2,No,Travel_Rarely,616,R&D Lab,2.8,2,Life Sciences,1,1802,,Female,99,3,1,Laboratory Technician,1.0,Married,4221.25,21764.25,4,Y,No,11.9,3,4,80,1,7.0,5,2.0,3.6945550542157055,3,0.0,2
45.36,No,Travel_Rarely,1128,Research & Development,18.2,3,Medical,1,1803,2.0,Male,95,4,2,Healthcare Representative,1.0,Married,6922.5,4841.6,5,Y,No,12.6,3,3,80,2,10.0,2,2.0,0.5972659372532222,0,0.0,0
37.8,No,Non-Travel,1180,Research & Development,2.8,2,Medical,1,1804,2.0,Male,90,3,2,Manufacturing Director,4.0,Divorced,7202.5,20775.7,2,Y,No,9.8,3,3,80,1,15.0,6,3.0,7.622016974067431,7,1.5,7
