Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
31.0,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,1736,4.0,Female,30,3,2,Manufacturing Director,4.0,Single,5238,6670,2,Y,No,20,4,4,80,0,9.0,3,2.0,4.418846421806191,4,1,4
39.0,No,Non-Travel,792,Research & Development,1,3,Life Sciences,1,1737,4.0,Male,77,5,2,Laboratory Technician,4.0,Married,6472,8989,1,Y,Yes,15,3,4,80,1,9.0,2,3.0,8.883664045740002,8,5,8
32.0,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,4.0,Male,80,1,3,Sales Executive,3.0,Married,9610,3840,3,Y,no,13,3,3,80,1,10.0,2,1.0,3.4767610286877857,3,0,2
40.0,No,Travel_Rarely,611,Sales,7,4,Medical,1,1740,2.0,Male,88,3,5,Manager,2.0,Single,19833,4349,1,Y,No,14,3,2,80,0,21.0,3,2.0,21.19348264942727,8,12,8
45.0,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,1744,3.0,Female,56,1,3,Human Resources,3.0,Married,9756,6595,4,Y,No,21,4,3,80,2,9.0,2,4.0,5.683828665735073,0,0,3
30.0,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1,1745,,Female,78,2,1,Research Scientist,1.0,Single,4968,26427,0,Y,No,16,3,4,80,0,10.0,2,3.0,8.50327188697166,7,0,7
24.0,No,Travel_Frequently,897,Human Resources,10,3,Medical,1,1746,,Male,59,3,1,Human Resources,4.0,Married,2145,2097,0,Y,No,14,3,4,80,1,3.0,2,3.0,2.289699619587002,2,2,1
30.0,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,1747,,Female,66,2,1,Human Resources,4.0,Divorced,2180,9732,6,Y,No,11,3,3,80,1,6.0,0,2.0,3.2336323155521205,2,1,2
31.0,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,1749,1.0,Male,51,3,2,Sales Executive,3.0,Married,8346,20943,1,Y,No,19,3,3,80,1,6.0,3,3.0,5.516477366614306,2,0,2
27.0,No,Travel_Rarely,1054,ResDev,8,3,Medical,1,1751,,Female,67,3,1,Research Scientist,4.0,Single,3445,6152,1,Y,No,11,3,3,80,0,6.0,5,2.0,6.208118183463798,2,1,4
29.0,Yes,Travel_Rarely,428,Sales,9,3,Marketing,1,1752,,Female,52,1,1,Sales Representative,2.0,Single,2760,14630,1,Y,No,13,3,3,80,0,2.0,3,3.0,2.53809166066516,2,2,2
29.0,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1,1753,4.0,Male,70,4,2,Healthcare Representative,3.0,Single,6294,23060,8,Y,Yes,12,3,4,80,0,10.0,5,4.0,2.938826548679448,2,0,2
30.0,No,Travel_Rarely,979,Sale,15,2,Marketing,1,1754,3.0,Male,94,2,3,Sales Executive,1.0,Divorced,7140,3088,2,Y,No,11,3,1,80,1,12.0,2,3.0,6.782421701072624,7,1,7
34.0,No,Travel_Rarely,181,Research & Development,2,4,Medical,1,1755,,Male,97,4,1,Research Scientist,4.0,Married,2932,5586,0,Y,Yes,14,3,1,80,3,6.0,3,3.0,5.408058718028666,0,1,2
33.0,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,5.0,Female,62,3,2,Sales Executive,2.0,Single,5147,10697,8,Y,No,15,3,4,80,0,13.0,2,2.0,10.34597573922079,7,1,7
49.0,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,4.0,Female,80,3,2,Sales Executive,4.0,Single,4507,8191,3,Y,No,12,3,3,80,0,8.0,1,4.0,4.128587834133213,1,0,4
33.0,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1578,1.0,Female,74,3,3,Sales Executive,1.0,Single,8564,10092,2,Y,Yes,20,4,3,80,0,11.0,2,2.0,0.0,0,0,0
38.0,No,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,,Female,75,2,1,Laboratory Technician,2.0,Married,2468,15963,4,Y,No,14,3,2,80,1,9.0,4,2.0,5.805201696570604,1,0,5
31.0,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1.0,Male,70,3,3,Sales Executive,3.0,Married,8161,19002,2,Y,No,13,3,1,80,3,10.0,2,3.0,1.2769166658907731,0,0,0
29.0,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,1762,,Female,91,2,1,Research Scientist,1.0,Divorced,2109,10007,1,Y,No,13,3,3,80,1,1.0,2,3.0,1.5457757121569986,0,0,0
30.0,No,Travel_Rarely,305,Research and Dev,16,3,Life Sciences,1,1763,3.0,Male,58,4,2,Healthcare Representative,3.0,Married,5294,9128,3,Y,No,16,3,3,80,1,10.0,3,3.0,7.266507039575569,0,1,7
32.0,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,,Male,65,3,1,Research Scientist,2.0,Single,2718,17674,2,Y,No,14,3,2,80,0,12.0,3,3.0,7.505951655913373,7,0,7
38.0,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2.0,Male,60,1,2,Healthcare Representative,4.0,Married,5811,24539,3,Y,Yes,16,3,3,80,1,15.0,2,3.0,1.160526166666082,0,1,0
43.0,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,,Male,38,2,1,Research Scientist,3.0,Married,2437,15587,9,Y,Yes,16,3,4,80,1,6.0,4,3.0,1.2472978741605492,0,0,0
42.0,No,Travel_Rarely,855,Research & Development,12,3,Medical,1,1768,,Male,57,3,1,Laboratory Technician,2.0,Divorced,2766,8952,8,Y,No,22,4,2,80,3,7.0,6,2.0,4.941671395083865,3,0,4
55.0,No,Travel_Rarely,478,Research and Dev,2,3,Medical,1,1770,3.0,Male,60,2,5,Research Director,1.0,MARRIED,19038,19805,8,Y,No,12,3,2,80,3,34.0,2,3.0,1.232522730507591,0,0,0
33.0,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4.0,Male,90,3,2,Research Scientist,2.0,Divorced,3055,6194,5,Y,No,15,3,4,80,2,11.0,2,2.0,9.083326414281755,8,1,7
41.0,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,,Male,94,3,1,Laboratory Technician,1.0,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5.0,2,3.0,5.162588398264532,3,0,4
34.0,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4.0,Male,87,3,2,Sales Executive,3.0,Divorced,4001,12313,1,Y,Yes,14,3,3,80,1,15.0,3,3.0,14.91663798345658,14,0,7
53.0,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1.0,Female,60,2,4,Manufacturing Director,,Married,15558.0,22308,4,Y,Yes,20,4,4,80,3,27.0,2,,3.404464600235649,2,0,2
43.0,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,,Male,97,3,1,Human Resources,4.0,Single,3539,5033,0,Y,No,13,3,2,80,0,10.0,5,3.0,8.644773725082525,7,1,8
34.0,No,Travel_Rarely,511,Sale Dept,3,2,Life Sciences,1,1779,4.0,Female,32,1,2,Sales Executive,4.0,Single,6029,25353,5,Y,No,12,3,1,80,0,6.0,3,3.0,1.9908254895479467,2,2,2
21.0,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,,Male,31,3,1,Sales Representative,2.0,Single,2679,4567,1,Y,No,13,3,2,80,0,1.0,3,3.0,1.655891950103788,0,1,0
38.0,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,,Female,40,2,1,Laboratory Technician,3.0,Married,3702,16376,1,Y,No,11,3,2,80,1,5.0,3,3.0,4.525639088539437,4,0,4
22.0,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,,Female,79,3,1,Laboratory Technician,1.0,Married,2398,15999,1,Y,Yes,17,3,3,80,0,1.0,6,3.0,0.0,0,0,0
31.0,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1.0,Female,91,2,2,Sales Executive,4.0,Married,5468,13402,1,Y,No,14,3,1,80,2,13.0,3,3.0,12.183228583148988,7,5,7
51.0,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1.0,Female,53,3,3,Manager,,MARRIED,13116,22984,2,Y,No,11,3,4,80,0,15.0,2,,1.8715227548232505,2,2,2
37.0,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2.0,Male,46,2,2,Sales Executive,2.0,Married,4189,8800,1,Y,No,14,3,1,80,2,5.0,2,3.0,5.50543112018592,2,0,3
46.0,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3.0,Male,46,3,5,Research Director,4.0,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24.0,3,3.0,1.934742460051503,1,2,2
36.0,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4.0,Male,90,3,3,Healthcare Representative,1.0,Married,8321,25949,7,Y,Yes,13,3,4,80,1,15.0,1,3.0,11.697830464218343,8,5,7
44.0,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,,Male,99,3,1,Research Scientist,2.0,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6.0,2,2.0,4.962091302090894,3,2,3
37.0,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3.0,Male,89,3,2,Human Resources,2.0,Divorced,4071,12832,2,Y,No,13,3,3,80,0,19.0,4,2.0,10.546534293306603,0,4,7
35.0,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3.0,Male,84,3,2,Sales Executive,4.0,Single,5813,13492,1,Y,Yes,18,3,4,80,0,10.0,2,3.0,10.287684813596188,7,7,7
33.0,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,,Male,90,4,1,Research Scientist,1.0,Married,3143,6076,6,Y,No,19,3,2,80,1,14.0,1,3.0,8.783048871725983,8,7,6
28.0,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,,Male,82,3,1,Research Scientist,4.0,Married,2044,5531,1,Y,No,11,3,3,80,1,5.0,6,4.0,5.092883746043386,3,0,3
39.0,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3.0,Male,65,3,3,Research Director,3.0,Single,13464,7914,7,Y,No,21,4,3,80,0,9.0,3,3.0,4.117881066200702,3,2,2
46.0,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2.0,Male,98,2,2,Sales Executive,2.0,Single,7991,25166,8,Y,No,15,3,3,80,0,6.0,3,3.0,1.9908750173997405,2,2,2
40.0,No,Travel_Rarely,616,R&D Lab,2,2,Life Sciences,1,1802,,Female,99,3,1,Laboratory Technician,1.0,Married,3377,25605,4,Y,No,17,3,4,80,1,7.0,5,2.0,3.6945550542157055,3,0,2
42.0,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2.0,Male,95,4,2,Healthcare Representative,1.0,Married,5538,5696,5,Y,No,18,3,3,80,2,10.0,2,2.0,0.5972659372532222,0,0,0
35.0,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2.0,Male,90,3,2,Manufacturing Director,4.0,Divorced,5762,24442,2,Y,No,14,3,3,80,1,15.0,6,3.0,7.622016974067431,7,1,7
38.0,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,,Male,100,3,1,Human Resources,2.0,Divorced,2592,7129,5,Y,No,13,3,4,80,3,13.0,3,3.0,9.898419769587068,10,3,8
34.0,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4.0,Male,93,3,2,Laboratory Technician,1.0,Married,5346,6208,4,Y,No,17,3,3,80,1,11.0,3,2.0,6.601020261129278,1,0,7
37.0,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4.0,Male,58,3,2,Manufacturing Director,1.0,Single,4213,4992,1,Y,N,15,3,2,80,0,10.0,4,1.0,9.92763467435714,3,0,8
39.0,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3.0,Male,83,3,2,Sales Executive,4.0,Divorced,4127,19188,2,Y,No,18,3,4,80,1,7.0,6,3.0,2.474254101858335,1,2,2
43.0,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,,Male,52,3,1,Research Scientist,3.0,Single,2438,24978,4,Y,No,13,3,3,80,0,7.0,2,2.0,3.017426438195883,2,1,2
41.0,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2.0,Male,85,4,2,Healthcare Representative,2.0,Single,6870,15530,3,Y,No,12,3,1,80,0,11.0,3,1.0,2.6582030999175386,2,1,2
41.0,No,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3.0,Female,81,3,3,Sales Executive,3.0,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23.0,3,4.0,22.354766788653688,14,13,5
30.0,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1.0,Female,64,3,3,Manufacturing Director,3.0,Single,9667,2739,9,Y,No,14,3,2,80,0,9.0,3,3.0,6.894331957224503,7,0,2
26.0,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,,Female,69,3,1,Human Resources,2.0,Married,2148,6889,0,Y,Yes,11,3,3,80,0,6.0,3,3.0,4.94129957042252,1,1,4
46.0,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4.0,Female,66,3,2,Healthcare Representative,2.0,Married,"8.926,00",10842,4,Y,No,22,4,4,80,1,13.0,2,4.0,8.986420783297962,7,3,7
40.0,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3.0,Female,52,3,2,Healthcare Representative,4.0,Divorced,6513,9060,4,Y,No,17,3,4,80,1,12.0,3,3.0,5.287154220419242,3,0,3
34.0,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2.0,Male,92,4,2,Sales Executive,3.0,Married,6799,22128,1,Y,No,21,4,3,80,2,10.0,5,3.0,9.845725199163107,8,4,8
58.0,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2.0,Male,52,3,4,Manager,2.0,Divorced,16291,22577,4,Y,No,22,4,4,80,1,37.0,0,2.0,16.34347324632361,9,14,14
35.0,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,,Male,91,1,1,Laboratory Technician,3.0,Married,2705,9696,0,Y,No,16,3,2,80,1,6.0,2,4.0,4.963465515796464,4,0,3
47.0,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3.0,Female,92,2,3,Manufacturing Director,2.0,Divorced,10333,19271,8,Y,Yes,12,3,3,80,1,28.0,4,3.0,21.46649170679106,11,14,10
40.0,No,Travel_Rarely,750,R&D Lab,12,3,Life Sciences,1,1829,2.0,Female,47,3,2,Healthcare Representative,1.0,Divorced,4448,10748,2,Y,No,12,3,2,80,1,15.0,3,3.0,6.981611847152276,4,7,7
54.0,No,Travel_Rarely,431,Research and Dev,7,4,Medical,1,1830,4.0,Female,68,3,2,Research Scientist,4.0,Married,6854,15696,4,Y,No,15,3,2,80,1,14.0,2,2.0,6.492393298427393,1,1,7
31.0,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1.0,Female,68,3,3,Sales Executive,1.0,Married,9637,8277,2,Y,No,14,3,4,80,2,9.0,3,3.0,3.020493394887971,2,2,2
28.0,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,,Female,67,3,1,Research Scientist,1.0,Married,"3.591,00",12719,1,Y,No,25,4,3,80,1,3.0,3,3.0,3.414736964615733,2,1,2
38.0,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2.0,Female,77,1,2,Sales Representative,4.0,Married,5405,4244,2,Y,Yes,20,4,1,80,2,20.0,4,2.0,3.463185496998942,2,0,3
26.0,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3.0,Male,46,3,2,Sales Executive,4.0,Single,"4.684,00",9125,1,Y,No,13,3,1,80,0,5.0,4,3.0,5.182136702902219,3,1,2
58.0,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1.0,Male,87,3,4,Research Director,3.0,Married,15787,21624,2,Y,Yes,14,3,2,80,0,23.0,3,3.0,1.585481270823396,2,2,2
18.0,No,Non-Travel,1431,R&D Lab,14,3,Medical,1,1839,,Female,33,3,1,Research Scientist,3.0,Single,1514,8018,1,Y,No,16,3,3,80,0,0.0,4,1.0,0.1008502799582735,0,0,0
31.0,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,,Male,89,4,1,Human Resources,1.0,Married,2956,21495,0,Y,No,17,3,3,80,0,2.0,4,3.0,1.430102121010242,0,0,0
29.0,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,,Male,56,2,1,Human Resources,1.0,Divorced,2335,3157,4,Y,Yes,15,3,4,80,3,4.0,3,3.0,0.9352434629449792,2,2,0
45.0,No,Non-Travel,589,Sales ,2,4,Life Sciences,1,1845,3.0,Female,67,5,2,Sales Executive,3.0,Married,5154,19665,4,Y,No,22,4,2,80,2,10.0,3,4.0,7.442762086564327,7,5,7
36.0,No,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4.0,Female,73,3,2,Research Scientist,2.0,Married,6962,19573,4,Y,Yes,22,4,4,80,1,15.0,2,3.0,0.8155102774450389,0,0,0
43.0,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1.0,Male,92,3,2,Sales Executive,4.0,Married,5675,19246,1,Y,No,20,4,3,80,1,7.0,5,3.0,7.157520244590808,7,7,7
27.0,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,,Female,53,3,1,Laboratory Technician,4.0,Single,2379,19826,0,Y,Yes,14,3,3,80,0,6.0,3,2.0,4.916808335320838,4,0,2
29.0,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,,Male,40,3,1,Laboratory Technician,4.0,Married,3812,7003,1,Y,No,13,3,2,80,0,11.0,3,4.0,10.97705960900954,8,3,10
32.0,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4.0,Male,79,3,2,Sales Executive,4.0,Single,4648,26075,8,Y,No,13,3,3,80,0,4.0,2,4.0,1.0214922626756282,0,0,0
42.0,No,Non-Travel,355,ResDev,10,4,Technical Degree,1,1854,,Male,38,3,1,Research Scientist,3.0,Married,2936,6161,3,Y,No,22,4,2,80,2,10.0,1,2.0,5.3937713605753865,3,3,3
47.0,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,,Female,64,3,1,Laboratory Technician,3.0,Single,2105,5411,4,Y,No,12,3,3,80,0,7.0,2,3.0,2.567742508181385,2,2,0
46.0,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4.0,Male,82,3,3,Manufacturing Director,4.0,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12.0,4,2.0,8.825010936422792,8,4,7
28.0,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,,Male,43,3,1,Human Resources,4.0,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3.0,2,3.0,3.274737396249367,2,2,2
29.0,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4.0,Male,93,1,2,Healthcare Representative,3.0,Divorced,6384,21143,8,Y,No,17,3,4,80,2,11.0,3,3.0,8.0644732778728,0,1,6
42.0,No,Travel_Rarely,1142,R&D Lab,8,3,Life Sciences,1,1860,,Male,81,3,1,Laboratory Technician,3.0,Single,3968,13624,4,Y,No,13,3,4,80,0,8.0,3,3.0,0.344339011842713,0,0,0
32.0,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3.0,Male,82,2,2,Sales Executive,2.0,Single,9907,26186,7,Y,Yes,12,3,3,80,0,7.0,3,2.0,2.186247854895,2,2,2
46.0,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1.0,Female,45,4,4,Sales Executive,1.0,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25.0,5,3.0,19.799561167574687,17,2,8
27.0,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2.0,Female,36,2,2,Sales Representative,3.0,Married,3540,7018,1,Y,No,21,4,4,80,1,9.0,5,3.0,9.562399322296596,8,10,8
29.0,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,,Male,87,2,1,Human Resources,2.0,Married,2804,15434,1,Y,No,11,3,4,80,0,1.0,3,3.0,0.6003029619192822,0,0,0
43.0,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1.0,Female,81,2,5,Manager,3.0,Married,19392,22539,7,Y,No,13,3,4,80,0,21.0,2,3.0,16.147262371226926,12,6,14
48.0,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4.0,Male,91,2,5,Research Director,2.0,Married,19665,13583,4,Y, NO ,12,3,4,80,0,29.0,3,3.0,21.14125213292962,10,12,9
29.0,Yes,Travel_Frequently,459,R&D Lab,24,2,Life Sciences,1,1868,,Male,73,2,1,Research Scientist,4.0,Single,2439,14753,1,Y,Yes,24,4,2,80,0,1.0,3,2.0,0.7299233058128745,0,1,0
46.0,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3.0,Female,64,3,3,Sales Executive,2.0,Married,7314,14011,5,Y,No,21,4,3,80,3,14.0,2,3.0,8.15702648379993,7,0,7
27.0,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,,Female,77,2,1,Research Scientist,1.0,Married,4774,23844,0,Y,No,19,3,4,80,1,8.0,2,2.0,6.698947323609371,6,7,3
39.0,No,Travel_Rarely,835,R&D Lab,19,4,Other,1,1871,4.0,Male,41,3,2,Research Scientist,4.0,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7.0,2,3.0,2.1366833729859622,2,2,2
55.0,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,,Male,98,2,1,Research Scientist,4.0,Married,2662,7975,8,Y,No,20,4,2,80,1,19.0,2,4.0,4.993307692173481,2,0,4
28.0,No,Travel_Rarely,1172,Sale Dept,3,3,Medical,1,1875,,Female,78,3,1,Sales Representative,2.0,Married,2856,3692,1,Y,No,19,3,4,80,1,1.0,3,3.0,1.2682083661975214,0,0,0
30.0,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,0.0,Male,89,3,1,Sales Representative,4.0,Single,1081,16019,1,Y,No,13,3,3,80,0,1.0,3,2.0,0.7879004889859446,0,0,0
22.0,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,,Male,75,3,1,Research Scientist,2.0,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1.0,2,3.0,0.5299255427816434,0,0,0
36.0,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2.0,Female,63,2,2,Sales Executive,3.0,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10.0,4,3.0,10.73906341308663,9,1,7
31.0,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2.0,Male,89,3,2,Laboratory Technician,3.0,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10.0,2,3.0,9.752151628655028,8,0,2
34.0,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3.0,Male,64,3,3,Sales Executive,4.0,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9.0,3,3.0,5.330005296558559,3,1,0
29.0,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,,Male,59,3,1,Laboratory Technician,1.0,SINGLE,2062,19384,3,Y,No,14,3,2,80,0,11.0,2,3.0,3.717623513236268,2,1,2
37.0,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4.0,Male,78,3,2,Research Scientist,1.0,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16.0,2,3.0,5.081334999498766,3,0,4
35.0,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4.0,Female,44,2,2,Manufacturing Director,2.0,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4.0,2,3.0,2.571846715278425,2,0,2
45.0,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2.0,Female,93,2,2,Manufacturing Director,4.0,Married,"5.906,00",23888,0,Y,No,13,3,4,80,2,10.0,2,2.0,8.910695012726327,8,3,8
36.0,No,Travel_Frequently,1213,Human Resource,2,1,Human Resources,1,1890,2.0,Male,94,2,2,Human Resources,4.0,Single,3886,4223,1,Y,No,21,4,4,80,0,10.0,2,2.0,10.508770458303376,1,0,8
40.0,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1.0,Male,98,3,4,Manager,1.0,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22.0,3,3.0,19.10312377286893,7,11,16
26.0,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1983,,Female,90,2,1,Research Scientist,3.0,MARRIED,2933,14908,1,Y,Yes,13,3,3,80,1,1.0,3,2.0,0.3974291038978615,0,1,0
27.0,No,Travel_Rarely,511,Sale,2,2,Medical,1,1898,1.0,Female,89,4,2,Sales Executive,3.0,Single,6500,26997,0,Y,No,14,3,2,80,0,9.0,5,2.0,8.298321916766856,7,0,7
48.0,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4.0,Female,58,3,4,Manager,4.0,Divorced,17174,2437,3,Y,No,11,3,2,80,1,24.0,3,3.0,22.384765734525494,17,4,7
44.0,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2.0,Male,78,4,2,Healthcare Representative,1.0,Married,5033,9364,2,Y,No,15,3,4,80,1,10.0,5,3.0,1.8223440569410327,0,2,2
34.0,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,,Male,85,1,1,Research Scientist,1.0,Married,2307,14460,1,Y,Yes,23,4,2,80,1,5.0,2,3.0,5.305122187802373,2,3,0
56.0,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,,Male,97,3,1,Laboratory Technician,4.0,Single,2587,10261,1,Y,No,16,3,4,80,0,5.0,3,3.0,4.122509297730233,2,1,0
36.0,No,Travel_Rarely,335,Sales ,17,2,Marketing,1,1908,3.0,Male,33,2,2,Sales Executive,2.0,MARRIED,5507,16822,2,Y,No,16,3,3,80,2,12.0,1,1.0,3.901285230678981,2,1,3
41.0,No,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3.0,Female,54,3,2,Sales Executive,2.0,Married,4393,26841,5,Y,No,21,4,3,80,1,14.0,3,3.0,4.353232128203168,4,1,4
42.0,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911,0.0,Male,83,3,3,Research Director,1.0,Married,13348,14842,9,Y,No,13,3,2,80,1,18.0,3,4.0,13.53897694755288,7,5,7
31.0,No,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3.0,Female,86,3,2,Sales Executive,4.0,Divorced,7899.599999999999,20115,2,Y,Yes,11,3,4,80,1,8.0,2,3.0,5.379605499959917,2,1,4
34.0,No,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4.0,Female,75,2,2,Sales Executive,4.0,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9.0,3,2.0,4.291943147187657,2,0,1
31.0,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,,Female,62,4,1,Laboratory Technician,3.0,Divorced,3978,16031,8,Y,No,12,3,2,80,1,4.0,0,2.0,2.772263001839047,2,2,2
