Age,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,MaritalStatus_Single,OverTime_No,OverTime_Yes,WorkLifeRatio,ExperienceRatio,CommuteSatisfactionRatio,StagnationScore,SatisfactionIndex,JobSatisfaction_WorkLifeBalance,PCA1,PCA2,Attrition
50.0,3.0,3.0,5.0,3.0,10.0,27.0,0.694157983793352,0.0,0.0,0.0,1.0,0.84375,0.54,3.0,0.015120840364091722,0.6,9.0,1.6465790311032973,-0.47568193310624635,0
23.0,4.0,4.0,1.0,3.0,1.0,4.0,2.195597873659761,2.0,0.0,1.0,0.0,0.8,0.17391304347826086,3.3333333333333335,0.06649783815951721,0.66,9.0,-2.2067828342506197,-0.6219002491473813,0
36.0,1.0,4.0,2.0,1.0,7.0,9.0,3.7202838294158327,2.0,0.0,0.0,1.0,0.5,0.25,6.0,0.08103892659463409,0.31999999999999995,3.0,-1.0324379191537236,2.398388003858974,0
42.0,4.0,2.0,5.0,4.0,10.0,24.0,1.9326746352264448,0.0,1.0,1.0,0.0,1.0,0.5714285714285714,2.25,0.042099443235227615,0.74,12.0,1.7616371744447046,-2.0060020992739878,0
35.0,2.0,4.0,2.0,3.0,3.0,10.0,9.581576974441123,9.0,0.0,1.0,0.0,0.5882352941176471,0.2857142857142857,9.333333333333334,0.2647288673376733,0.4800000000000001,6.0,0.7192281457096746,0.908472120934784,0
34.0,4.0,2.0,2.0,3.0,6.0,8.0,8.18168334709533,2.0,0.0,1.0,0.0,0.5,0.23529411764705882,3.3333333333333335,0.24357056007524747,0.6000000000000001,6.0,0.5631756861027938,0.289011709878434,0
40.0,4.0,3.0,2.0,1.0,5.0,5.0,4.991454087929923,4.0,0.0,1.0,0.0,0.22727272727272727,0.125,14.0,0.11806439242614616,0.5,3.0,-1.348809351376891,2.9186984827052167,0
43.0,4.0,4.0,1.0,2.0,5.0,8.0,6.004570866395237,4.0,0.0,1.0,0.0,0.32,0.18604651162790697,13.5,0.13079754125923493,0.58,6.0,-1.2250598530423145,1.7702304332946708,0
35.0,3.0,2.0,1.0,4.0,2.0,1.0,0.8599439407771983,0.0,0.0,1.0,0.0,0.058823529411764705,0.02857142857142857,1.75,0.01873215514932538,0.62,8.0,-3.687939132582379,-1.1439713018279767,0
46.0,4.0,4.0,4.0,1.0,10.0,27.0,25.905799810779087,0.0,1.0,1.0,0.0,0.9642857142857143,0.5869565217391305,1.0,0.5643059254354421,0.38,1.0,4.415533428704752,3.101271243963802,0
28.0,3.0,3.0,1.0,2.0,2.0,1.0,1.1685582475141243,1.0,0.0,0.0,1.0,0.1,0.03571428571428571,12.0,0.02545469926059947,0.5199999999999999,6.0,-3.543573936413254,1.5208922691280025,1
22.0,2.0,2.0,1.0,3.0,5.0,4.0,3.771316964827569,2.0,0.0,0.0,1.0,1.0,0.18181818181818182,8.666666666666666,0.09148615074128906,0.4800000000000001,6.0,-1.418885052909407,0.8574928722024319,0
50.0,2.0,3.0,4.0,3.0,9.0,32.0,29.776433828481444,8.0,0.0,0.0,1.0,1.0,0.64,6.666666666666667,0.7606467644720863,0.54,9.0,7.386020879592088,-0.2755408803973768,0
32.0,2.0,4.0,1.0,4.0,3.0,6.0,2.958697322512873,2.0,0.0,1.0,0.0,0.42857142857142855,0.1875,1.25,0.06444929100275403,0.62,12.0,-2.303230498148059,-2.171339466321146,0
44.0,2.0,3.0,5.0,4.0,10.0,23.0,21.540265621541927,7.0,0.0,0.0,1.0,0.8846153846153846,0.5227272727272727,1.75,0.4785470826168565,0.56,8.0,4.467366331379189,-1.1930027474611329,0
30.0,2.0,2.0,1.0,2.0,1.0,6.0,6.533450538810423,4.0,0.0,1.0,0.0,0.5,0.2,3.5,0.1516536944584357,0.4,4.0,-1.6790289719803784,1.4021609728393785,0
45.0,3.0,1.0,2.0,1.0,7.0,10.0,10.075736421586171,7.0,1.0,0.0,1.0,0.37037037037037035,0.2222222222222222,5.0,0.22881529254987693,0.43999999999999995,3.0,0.3698639330205743,2.134347729684802,0
45.0,1.0,2.0,2.0,1.0,5.0,10.0,9.493943500730596,7.0,0.0,1.0,0.0,0.37037037037037035,0.2222222222222222,26.0,0.24414880860156407,0.31999999999999995,3.0,0.493563273488239,3.9201817190862625,0
31.0,4.0,3.0,2.0,1.0,6.0,10.0,4.772662151058661,2.0,1.0,1.0,0.0,0.7692307692307693,0.3225806451612903,2.0,0.10396287903156112,0.5,3.0,-0.6488684722447011,1.9837134233766411,0
36.0,3.0,3.0,2.0,3.0,5.0,7.0,2.9563700667414,2.0,0.0,0.0,1.0,0.3888888888888889,0.19444444444444445,4.0,0.07373416597863726,0.6,9.0,-1.504631126213939,-0.4938420123080006,0
34.0,3.0,4.0,2.0,4.0,5.0,9.0,8.533633127852797,7.0,0.0,1.0,0.0,0.5625,0.2647058823529412,2.5,0.25123708063001937,0.6799999999999999,12.0,0.6687649954725471,-2.0966365550749773,0
49.0,3.0,3.0,1.0,1.0,3.0,10.0,8.635613014127161,6.0,0.0,1.0,0.0,0.3225806451612903,0.20408163265306123,25.0,0.1974450905826226,0.38,2.0,-0.5956456643343495,4.485913601152931,0
39.0,2.0,3.0,2.0,1.0,6.0,10.0,6.493878095206701,7.0,0.0,1.0,0.0,0.47619047619047616,0.2564102564102564,10.0,0.20680510556009618,0.38,3.0,0.6147125884046597,2.657403364796581,0
27.0,4.0,2.0,1.0,1.0,5.0,7.0,6.832572427701391,7.0,0.0,1.0,0.0,0.7777777777777778,0.25925925925925924,19.0,0.14883389569444697,0.5,3.0,-0.5839035939139539,3.29493080113405,0
35.0,2.0,4.0,2.0,1.0,6.0,16.0,16.57871752930385,15.0,0.0,1.0,0.0,0.9411764705882353,0.45714285714285713,18.0,0.3704697019440589,0.38,3.0,2.7814261355074175,3.1974234301821074,0
28.0,2.0,1.0,2.0,1.0,5.0,6.0,5.261517129125902,3.0,0.0,1.0,0.0,0.6,0.21428571428571427,27.0,0.11461160490827287,0.32,2.0,-1.1409911134581374,4.58029030223169,0
21.0,3.0,3.0,1.0,4.0,3.0,3.0,2.780135023606052,2.0,1.0,1.0,0.0,1.0,0.14285714285714285,1.25,0.07923080837318293,0.6799999999999999,12.0,-1.804469477743291,-2.264964855553245,0
18.0,2.0,3.0,1.0,4.0,1.0,0.0,0.7563801721797365,0.0,1.0,0.0,1.0,0.6,0.0,0.75,0.016476226025081326,0.68,16.0,-3.754983341697186,-3.3875265121755542,1
47.0,4.0,3.0,5.0,3.0,10.0,27.0,5.596054970957025,2.0,0.0,1.0,0.0,0.9310344827586207,0.574468085106383,8.666666666666666,0.13123441085089033,0.66,9.0,2.732237644830705,0.08605995069353167,0
39.0,3.0,2.0,2.0,3.0,3.0,11.0,9.762331133966134,8.0,0.0,1.0,0.0,0.5238095238095238,0.28205128205128205,1.0,0.21265281694440427,0.6,9.0,-0.028419876074702963,-0.9792107964030857,0
40.0,1.0,2.0,3.0,3.0,9.0,18.0,17.63598102172845,15.0,0.0,1.0,0.0,0.8181818181818182,0.45,5.0,0.51486247255301,0.4800000000000001,9.0,5.031491352178709,-0.5212506722809208,0
35.0,3.0,3.0,2.0,3.0,4.0,15.0,13.465059794599313,11.0,0.0,1.0,0.0,0.8823529411764706,0.42857142857142855,2.6666666666666665,0.31198047852984806,0.6,9.0,1.7649844244384911,-0.7889014136941285,0
37.0,3.0,3.0,2.0,3.0,7.0,9.0,3.249204600372982,3.0,0.0,1.0,0.0,0.47368421052631576,0.24324324324324326,6.333333333333333,0.07077740978217764,0.54,6.0,-1.0439034919649566,0.6846304854035536,0
39.0,1.0,3.0,2.0,3.0,6.0,10.0,9.128892839560685,2.0,1.0,1.0,0.0,0.47619047619047616,0.2564102564102564,1.3333333333333333,0.22686134204702235,0.36000000000000004,3.0,0.11615015318538362,0.9980060113528638,0
45.0,4.0,2.0,2.0,4.0,7.0,10.0,10.24255689373321,7.0,0.0,1.0,0.0,0.37037037037037035,0.2222222222222222,0.5,0.25112028133105574,0.74,12.0,0.596855690580231,-2.3918766982581143,0
38.0,4.0,2.0,3.0,3.0,8.0,10.0,5.035073674463168,4.0,0.0,0.0,1.0,0.5,0.2631578947368421,0.6666666666666666,0.10967898811297577,0.7200000000000001,12.0,-0.20439757045012574,-1.8321688676701322,0
35.0,4.0,2.0,3.0,1.0,9.0,15.0,12.817490462577084,12.0,0.0,1.0,0.0,0.8823529411764706,0.42857142857142855,10.0,0.33521675687937347,0.5,3.0,3.1269475412246392,2.5298035828098526,1
71.57582985963401,2.0,3.0,1.0,2.0,5.0,8.0,8.401198416152114,4.0,0.0,1.0,0.0,0.1493210655058372,0.11176957383083992,5.0,0.24835225587680196,0.33999999999999997,2.0,0.2923356774492972,2.524243834701857,0
40.0,3.0,3.0,3.0,4.0,8.0,18.0,2.454712228372112,2.0,1.0,0.0,1.0,0.8181818181818182,0.45,4.0,0.08147769460785126,0.62,8.0,0.9451459552079604,-0.6944807149492623,0
44.0,1.0,3.0,2.0,4.0,7.0,14.0,10.324033907695975,7.0,0.0,0.0,1.0,0.5384615384615384,0.3181818181818182,0.25,0.22488838603952963,0.5599999999999999,12.0,0.7186003282267658,-2.345143240153712,0
48.0,3.0,2.0,4.0,4.0,10.0,23.0,1.1615797449055012,2.0,0.0,1.0,0.0,0.7666666666666667,0.4791666666666667,1.0,0.04397382572501563,0.6799999999999999,12.0,1.5233443972210752,-2.1023076563200394,0
35.0,1.0,1.0,2.0,4.0,6.0,7.0,1.8938067944752168,2.0,0.0,0.0,1.0,0.4117647058823529,0.2,3.75,0.059923924384558826,0.5,8.0,-1.3478515579402748,-0.8004687578374824,1
24.0,1.0,3.0,1.0,4.0,4.0,6.0,5.273088910448904,3.0,1.0,0.0,1.0,1.0,0.25,0.5,0.12419924254917891,0.5599999999999999,12.0,-1.0766791770613509,-2.336202872699482,0
27.0,2.0,4.0,1.0,3.0,4.0,5.0,2.874697320650068,2.0,0.0,1.0,0.0,0.5555555555555556,0.18518518518518517,2.6666666666666665,0.06261951932482861,0.54,9.0,-2.194236256341817,-0.635372585795555,0
27.0,4.0,3.0,1.0,4.0,2.0,6.0,3.8469512722698096,2.0,1.0,1.0,0.0,0.6666666666666666,0.2222222222222222,0.5,0.09313369253376842,0.6799999999999999,8.0,-1.929124123148102,-1.3027148039511416,0
40.0,1.0,3.0,1.0,1.0,1.0,10.0,3.8703983644540014,2.0,1.0,0.0,1.0,0.45454545454545453,0.25,7.0,0.08430887086328306,0.2,1.0,-1.9297726398622939,3.6742962870076865,1
29.0,3.0,2.0,2.0,3.0,7.0,8.0,5.705988767507998,2.0,1.0,1.0,0.0,0.7272727272727273,0.27586206896551724,3.3333333333333335,0.13362909826654448,0.6,9.0,-0.4915031216279148,-0.6321504460708403,0
36.0,2.0,3.0,3.0,1.0,8.0,9.0,3.116744487973852,2.0,0.0,1.0,0.0,0.5,0.25,5.0,0.06789203172565564,0.38,3.0,-0.7252518443920152,2.2809286053237807,0
25.0,4.0,4.0,2.0,3.0,6.0,7.0,6.867596274507378,7.0,0.0,1.0,0.0,1.0,0.28,0.6666666666666666,0.1495968199982138,0.66,9.0,-0.10103469237441012,-0.9927038993784932,0
39.0,4.0,3.0,2.0,2.0,6.0,7.0,5.358917314312865,4.0,0.0,1.0,0.0,0.3333333333333333,0.1794871794871795,6.0,0.1260688423000018,0.58,6.0,-0.9426847421198575,0.9859802436192446,0
49.0,1.0,3.0,4.0,2.0,10.0,27.0,4.201598287993457,2.0,0.0,1.0,0.0,0.8709677419354839,0.5510204081632653,11.0,0.10085896694616388,0.4,6.0,2.2277561097410308,1.643260653926142,0
50.0,4.0,2.0,3.0,1.0,9.0,19.0,14.36724826563212,11.0,0.0,1.0,0.0,0.59375,0.38,17.0,0.3222972765210439,0.5,3.0,2.733814652932019,3.151136967858882,0
20.0,3.0,3.0,1.0,3.0,3.0,2.0,2.3097835619875067,2.0,1.0,1.0,0.0,1.0,0.1,0.6666666666666666,0.06898514451538817,0.6,9.0,-1.9881288337905176,-0.9747499629135835,0
34.0,4.0,3.0,2.0,2.0,6.0,11.0,10.76116869735432,8.0,0.0,1.0,0.0,0.6875,0.3235294117647059,1.5,0.2997594783235618,0.58,6.0,1.4672153897435773,0.48932355264853833,0
36.0,1.0,3.0,1.0,2.0,1.0,15.0,5.2861862979344725,3.0,1.0,1.0,0.0,0.8333333333333334,0.4166666666666667,3.5,0.1244845428842319,0.4,6.0,-0.6239257766831574,0.7988793300011287,0
49.0,3.0,2.0,4.0,3.0,10.0,30.0,15.675387885647613,11.0,0.0,0.0,1.0,0.967741935483871,0.6122448979591837,2.0,0.36012804579453367,0.6,9.0,4.67532008011246,-0.7840773063692985,0
36.0,4.0,2.0,2.0,3.0,4.0,4.0,2.7277666279428066,2.0,0.0,1.0,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.06875449825823403,0.66,9.0,-2.106977631054371,-0.9775857957911903,0
36.0,4.0,4.0,2.0,1.0,8.0,13.0,5.324887157677924,4.0,0.0,1.0,0.0,0.7222222222222222,0.3611111111111111,3.0,0.115991993966635,0.5,3.0,0.08825017445695336,2.1246710476523516,0
54.0,2.0,3.0,4.0,3.0,10.0,36.0,10.594002700206062,8.0,0.0,1.0,0.0,1.0,0.6666666666666666,7.333333333333333,0.26811139339446743,0.54,9.0,4.663598627852162,-0.05548786832255432,0
43.0,3.0,2.0,4.0,3.0,10.0,14.0,14.12409950028094,10.0,0.0,1.0,0.0,0.56,0.32558139534883723,5.0,0.36367861590667094,0.6,9.0,3.0838824886137024,-0.5194288398403679,0
35.0,4.0,3.0,2.0,4.0,5.0,13.0,10.544889284137806,9.0,1.0,0.0,1.0,0.7647058823529411,0.37142857142857144,3.0,0.2857126952209009,0.8,16.0,1.566889664348263,-3.1055668909285865,1
38.0,4.0,3.0,2.0,4.0,5.0,19.0,13.545872484033502,11.0,0.0,1.0,0.0,0.95,0.5,0.25,0.3137408209949015,0.8,16.0,2.3402265633432733,-3.4639378706507444,0
29.0,1.0,2.0,2.0,2.0,4.0,10.0,9.999537594276738,0.0,0.0,0.0,1.0,0.9090909090909091,0.3448275862068966,2.5,0.21781988424526194,0.34,4.0,-0.2557586601555285,1.3481258464620123,0
33.0,4.0,3.0,2.0,4.0,6.0,6.0,5.361507519015516,2.0,0.0,1.0,0.0,0.4,0.18181818181818182,0.5,0.11678969513955118,0.74,12.0,-1.376730253918825,-2.358828277190905,0
32.0,4.0,3.0,2.0,2.0,6.0,10.0,9.174710344774129,5.0,0.0,1.0,0.0,0.7142857142857143,0.3125,1.0,0.2091882454086679,0.52,4.0,0.20080180942038617,1.2080370265252682,0
31.0,1.0,3.0,2.0,4.0,6.0,10.0,11.018563771484043,0.0,0.0,1.0,0.0,0.7692307692307693,0.3225806451612903,1.25,0.24001732706394074,0.5599999999999999,12.0,-0.05262858202880232,-2.264725351723596,0
49.0,4.0,3.0,1.0,1.0,2.0,17.0,2.648508532563481,2.0,0.0,0.0,1.0,0.5483870967741935,0.3469387755102041,16.0,0.07636358908707189,0.44000000000000006,2.0,-0.7463824674284832,3.8767813033015504,0
38.0,4.0,2.0,1.0,2.0,2.0,4.0,4.46722498509692,3.0,1.0,1.0,0.0,0.2,0.10526315789473684,1.0,0.12531625129899368,0.58,6.0,-1.9517136709228131,0.4428506010516065,0
47.0,2.0,4.0,4.0,2.0,10.0,29.0,3.125199306991724,2.0,0.0,1.0,0.0,1.0,0.6170212765957447,1.0,0.07741177259012587,0.45999999999999996,6.0,2.379667710569086,0.6919543724427393,0
49.0,3.0,3.0,4.0,3.0,10.0,23.0,8.436444718169685,7.0,1.0,1.0,0.0,0.7419354838709677,0.46938775510204084,0.3333333333333333,0.1837710388733417,0.6,9.0,2.405167847175798,-0.9004698854912998,0
41.0,4.0,3.0,3.0,3.0,8.0,21.0,2.5592197368583,0.0,1.0,0.0,1.0,0.9130434782608695,0.5121951219512195,7.666666666666667,0.05574747247909963,0.66,9.0,0.6880812998902169,-0.009120893172259248,0
20.0,4.0,3.0,1.0,1.0,3.0,2.0,1.911904133967641,2.0,1.0,1.0,0.0,1.0,0.1,9.0,0.041646999495979296,0.5,3.0,-2.3879888360122883,2.4846907333313313,0
33.0,3.0,3.0,2.0,4.0,6.0,7.0,6.11919559106224,5.0,0.0,0.0,1.0,0.4666666666666667,0.21212121212121213,4.0,0.1426299807200943,0.6799999999999999,12.0,-0.7048326020095604,-1.9107439294660706,0
36.0,1.0,3.0,2.0,3.0,6.0,10.0,3.28930089190032,2.0,0.0,1.0,0.0,0.5555555555555556,0.2777777777777778,8.666666666666666,0.07165082712741047,0.42000000000000004,6.0,-1.0455930777326343,0.9695175259787685,0
44.0,3.0,3.0,1.0,4.0,5.0,8.0,2.149049396218344,2.0,0.0,0.0,1.0,0.3076923076923077,0.18181818181818182,0.25,0.06548387287637393,0.6799999999999999,12.0,-1.6108441823567823,-2.205038025188159,0
23.0,4.0,2.0,1.0,3.0,4.0,5.0,4.998744127236733,4.0,1.0,0.0,1.0,1.0,0.21739130434782608,2.6666666666666665,0.1182231913208932,0.66,9.0,-1.1343332321001973,-0.7765580517107741,1
38.0,4.0,3.0,1.0,3.0,3.0,7.0,0.3081356093365329,0.0,0.0,1.0,0.0,0.35,0.18421052631578946,1.3333333333333333,0.006712116647868002,0.6000000000000001,6.0,-2.920130558893978,0.2487311578398521,0
53.0,2.0,4.0,3.0,4.0,8.0,11.0,3.643463782663608,3.0,0.0,1.0,0.0,0.3142857142857143,0.20754716981132076,6.0,0.08870112542619031,0.62,12.0,-0.2800677513073353,-1.496993894860937,0
48.0,4.0,3.0,1.0,3.0,2.0,19.0,9.41398120429837,7.0,0.0,0.0,1.0,0.6333333333333333,0.3958333333333333,2.3333333333333335,0.2704136989785184,0.66,9.0,1.2175470738126006,-0.6929930473118352,1
32.0,4.0,3.0,1.0,2.0,1.0,1.0,0.9336742848067846,0.0,1.0,1.0,0.0,0.07142857142857142,0.03125,1.0,0.02033822291500684,0.58,6.0,-3.803436445632522,0.4608076679668119,1
26.0,4.0,3.0,1.0,4.0,2.0,7.0,7.368922691241506,7.0,1.0,1.0,0.0,0.875,0.2692307692307692,1.75,0.2071950590610926,0.74,12.0,-0.24392769438778694,-2.2633183187272516,0
55.0,1.0,2.0,1.0,2.0,4.0,8.0,3.044482997090078,2.0,0.0,1.0,0.0,0.21621621621621623,0.14545454545454545,11.0,0.07565352956001374,0.4,6.0,-1.6626896751809068,1.6048036110366668,0
34.0,2.0,2.0,2.0,4.0,4.0,15.0,15.03877243872939,10.0,0.0,1.0,0.0,0.9375,0.4411764705882353,1.25,0.36493179341937687,0.68,16.0,2.1907516782357725,-3.3888992516755443,0
60.0,3.0,1.0,3.0,4.0,9.0,19.0,1.101520800995874,0.0,0.0,1.0,0.0,0.4523809523809524,0.31666666666666665,0.25,0.02399442285251228,0.74,16.0,0.0059089316131318405,-3.2434904070964974,0
33.0,2.0,4.0,1.0,2.0,1.0,14.0,14.303343525753112,11.0,0.0,1.0,0.0,0.9333333333333333,0.42424242424242425,10.5,0.3302408094264603,0.45999999999999996,6.0,1.2180623685244516,1.334808109865624,0
37.0,3.0,1.0,2.0,4.0,8.0,6.0,5.299373150090175,3.0,0.0,1.0,0.0,0.3157894736842105,0.16216216216216217,0.25,0.12477179202780815,0.62,8.0,-0.955491594961329,-1.3504979406518924,0
34.0,2.0,2.0,1.0,4.0,3.0,10.0,10.741081762629085,9.0,0.0,1.0,0.0,0.625,0.29411764705882354,4.75,0.30865749428946887,0.62,12.0,0.9012667801174349,-1.865570275849856,0
23.0,3.0,3.0,1.0,4.0,1.0,3.0,2.7665487819424666,2.0,0.0,0.0,1.0,0.6,0.13043478260869565,1.75,0.06026372017306915,0.6799999999999999,12.0,-2.779449735131481,-2.2408143162867367,1
44.0,3.0,4.0,3.0,4.0,8.0,9.0,9.094151461805753,7.0,0.0,0.0,1.0,0.34615384615384615,0.20454545454545456,0.5,0.25411127950029255,0.6799999999999999,12.0,1.0712004154671628,-2.3341127796211083,0
35.0,1.0,2.0,1.0,4.0,5.0,6.0,4.597677429296785,4.0,1.0,0.0,1.0,0.35294117647058826,0.17142857142857143,0.5,0.10948675717118715,0.62,16.0,-1.5268881558049645,-3.3438825690552587,0
43.0,4.0,3.0,2.0,4.0,5.0,10.0,10.480513444693573,9.0,0.0,0.0,1.0,0.4,0.23255813953488372,0.5,0.3029815357448277,0.74,12.0,1.149331453033311,-2.3880482650744095,0
24.0,3.0,4.0,1.0,3.0,5.0,5.0,4.958714304157248,3.0,0.0,1.0,0.0,0.8333333333333334,0.20833333333333334,3.0,0.10801565227926722,0.6,9.0,-1.4181455290515632,-0.6607875259058209,0
41.0,4.0,3.0,3.0,3.0,8.0,10.0,9.893736677691102,8.0,1.0,1.0,0.0,0.43478260869565216,0.24390243902439024,2.0,0.2901997799624963,0.66,9.0,1.6558283594211511,-0.8142180857692726,0
29.0,4.0,3.0,1.0,3.0,3.0,9.0,6.242040554257209,3.0,0.0,1.0,0.0,0.8181818181818182,0.3103448275862069,3.0,0.14530591202301343,0.66,9.0,-0.9009128496090556,-0.6697200733162108,0
36.0,3.0,3.0,2.0,4.0,5.0,17.0,12.79002392466536,7.0,1.0,1.0,0.0,0.9444444444444444,0.4722222222222222,0.5,0.3346184534026232,0.62,8.0,2.2238228511749667,-1.3032810518612594,0
45.0,3.0,2.0,3.0,3.0,9.0,25.0,23.1318079275157,15.0,0.0,1.0,0.0,0.9259259259259259,0.5555555555555556,0.3333333333333333,0.6345780463147145,0.54,6.0,6.3691753599212975,-0.14515721556320874,0
24.0,4.0,1.0,1.0,3.0,1.0,1.0,1.1688329585205213,0.0,0.0,1.0,0.0,0.16666666666666666,0.041666666666666664,7.333333333333333,0.025460683289265807,0.66,9.0,-3.7438076098787434,-0.3000223834091257,1
47.0,3.0,1.0,4.0,3.0,9.0,25.0,22.57167817102152,5.0,0.0,1.0,0.0,0.8620689655172413,0.5319148936170213,3.0,0.6223767422472425,0.48,3.0,5.959569762240643,1.1247639441590789,1
26.0,4.0,1.0,1.0,3.0,1.0,3.0,2.575967320806789,2.0,0.0,1.0,0.0,0.375,0.11538461538461539,5.666666666666667,0.05611228502794545,0.7200000000000001,12.0,-2.948839460166881,-1.3712396378030813,0
45.0,4.0,2.0,4.0,2.0,10.0,21.0,20.999290809211363,6.0,1.0,1.0,0.0,0.7777777777777778,0.4666666666666667,14.0,0.5321120176635437,0.58,6.0,4.756093684256585,1.7067127205172912,0
32.0,1.0,3.0,1.0,3.0,3.0,10.0,4.613213453811859,2.0,0.0,1.0,0.0,0.7142857142857143,0.3125,3.3333333333333335,0.10982517832612554,0.42000000000000004,6.0,-1.1765497436895143,0.3528285100187749,0
31.0,2.0,3.0,1.0,3.0,4.0,6.0,4.719072126103711,2.0,0.0,1.0,0.0,0.46153846153846156,0.1935483870967742,0.6666666666666666,0.10279552774933094,0.6,12.0,-1.8736896230830387,-1.803144520770713,0
41.0,3.0,1.0,2.0,2.0,7.0,10.0,3.1021657889453293,2.0,0.0,1.0,0.0,0.43478260869565216,0.24390243902439024,2.0,0.07691003356596356,0.5199999999999999,6.0,-0.8531621563201751,0.657451672500159,0
40.0,2.0,3.0,2.0,1.0,7.0,18.0,1.535820347705939,0.0,0.0,0.0,1.0,0.8181818181818182,0.45,8.0,0.033454768003502076,0.38,3.0,-0.22138856282566402,2.6344495043373555,0
24.0,2.0,3.0,1.0,1.0,4.0,6.0,6.157418494394836,2.0,0.0,1.0,0.0,1.0,0.25,29.0,0.143462590058369,0.44000000000000006,4.0,-0.8889982224410261,3.560957602330587,0
46.0,3.0,3.0,2.0,2.0,7.0,19.0,9.773685680269264,7.0,1.0,1.0,0.0,0.6785714285714286,0.41304347826086957,6.5,0.2129001529775045,0.5199999999999999,6.0,1.2922143416613907,1.079905531199584,0
35.0,4.0,3.0,2.0,3.0,8.0,17.0,7.240645586345802,7.0,0.0,1.0,0.0,1.0,0.4857142857142857,9.0,0.15772295154742944,0.66,9.0,1.2886491043901116,0.0486795056245563,0
30.0,2.0,3.0,1.0,4.0,3.0,10.0,9.70574706255446,0.0,0.0,1.0,0.0,0.8333333333333334,0.3333333333333333,4.0,0.2114202463611334,0.56,8.0,-0.7593300175719421,-0.8611927785189306,0
47.0,3.0,3.0,2.0,2.0,6.0,4.0,1.1218592881533154,0.0,0.0,1.0,0.0,0.13793103448275862,0.0851063829787234,1.0,0.024437456030455752,0.4,2.0,-2.4346111089670575,2.145915896565319,0
46.0,3.0,3.0,3.0,4.0,9.0,13.0,10.32397680077737,6.0,0.0,0.0,1.0,0.4642857142857143,0.2826086956521739,0.5,0.2248871420797682,0.62,8.0,0.959565605053551,-1.29118009678363,0
36.0,2.0,2.0,2.0,1.0,7.0,16.0,2.6815905406539984,2.0,0.0,0.0,1.0,0.8888888888888888,0.4444444444444444,13.0,0.07708421432648312,0.38,3.0,0.3650345762532288,3.0028736819958146,1
32.0,1.0,1.0,2.0,2.0,7.0,10.0,0.2936880418508214,0.0,1.0,1.0,0.0,0.7142857142857143,0.3125,0.5,0.0063974053477010365,0.4,6.0,-1.535698704379873,0.6526218446925653,1
23.0,3.0,3.0,1.0,2.0,3.0,3.0,2.9317885740849774,2.0,1.0,1.0,0.0,0.6,0.13043478260869565,2.0,0.07319870743022774,0.4,2.0,-2.3501968116632517,2.090496046617041,0
31.0,4.0,3.0,2.0,4.0,6.0,9.0,5.116952486271963,4.0,1.0,1.0,0.0,0.6923076923076923,0.2903225806451613,6.0,0.12079812349541827,0.6799999999999999,8.0,-0.49136746044669233,-0.5770188194218644,0
39.0,4.0,3.0,2.0,4.0,7.0,9.0,9.174515950382323,8.0,0.0,0.0,1.0,0.42857142857142855,0.23076923076923078,0.25,0.2465262892296937,0.74,12.0,0.6929932041535309,-2.4057410120997234,0
32.0,4.0,1.0,3.0,3.0,8.0,10.0,3.711649916979761,3.0,0.0,1.0,0.0,0.7142857142857143,0.3125,6.333333333333333,0.0808508541173142,0.54,3.0,-0.2689591774209201,1.5085679207960718,0
40.0,2.0,3.0,5.0,2.0,10.0,21.0,20.417070656425413,8.0,1.0,1.0,0.0,0.9545454545454546,0.525,3.5,0.5567717969022417,0.4,4.0,5.713556639905775,1.464710614710777,0
45.0,3.0,1.0,3.0,3.0,9.0,9.0,5.597952097732554,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,1.3333333333333333,0.12194016637694542,0.6599999999999999,12.0,-0.5212572723750694,-1.7340805481923964,0
30.0,4.0,2.0,1.0,1.0,6.0,10.0,9.497733889665602,7.0,1.0,1.0,0.0,0.8333333333333334,0.3333333333333333,2.0,0.20688909631414787,0.5,3.0,0.21285201770685355,1.9137847709102207,0
24.0,1.0,3.0,1.0,4.0,1.0,3.0,1.7698880271160269,2.0,0.0,1.0,0.0,0.5,0.125,2.5,0.05722460241016641,0.5599999999999999,12.0,-2.680080244313128,-2.058749770166895,0
30.0,3.0,2.0,1.0,4.0,1.0,6.0,4.503144134171782,2.0,0.0,1.0,0.0,0.5,0.2,2.0,0.10742753881160653,0.62,8.0,-2.1000187327296493,-1.1412865637365168,1
31.0,1.0,3.0,2.0,3.0,8.0,6.0,5.237547269527069,2.0,0.0,1.0,0.0,0.46153846153846156,0.1935483870967742,1.6666666666666667,0.11408946956011623,0.4800000000000001,9.0,-1.1019060019169065,-0.7870064246581043,0
27.0,3.0,3.0,1.0,4.0,3.0,6.0,7.068960714575949,2.0,1.0,1.0,0.0,0.6666666666666666,0.2222222222222222,2.0,0.16331871030518533,0.62,8.0,-1.3530583112550874,-1.1503260050532724,0
